#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.877 eV
  -7.911  0.3109E+00  0.3385E+01
  -7.901  0.3090E+00  0.3388E+01
  -7.891  0.3072E+00  0.3391E+01
  -7.881  0.3054E+00  0.3394E+01
  -7.871  0.3035E+00  0.3397E+01
  -7.861  0.3017E+00  0.3400E+01
  -7.851  0.2998E+00  0.3403E+01
  -7.841  0.2980E+00  0.3406E+01
  -7.831  0.2961E+00  0.3409E+01
  -7.821  0.2943E+00  0.3412E+01
  -7.811  0.2924E+00  0.3415E+01
  -7.801  0.2906E+00  0.3418E+01
  -7.791  0.2887E+00  0.3421E+01
  -7.781  0.2869E+00  0.3423E+01
  -7.771  0.2850E+00  0.3426E+01
  -7.761  0.2835E+00  0.3429E+01
